sku_id,nome_produto,categoria,subcategoria,fornecedor_id,lead_time_reposicao,custo_unitario,preco_venda_sugerido,estoque_fisico,estoque_reservado,estoque_disponivel,ponto_pedido,data_ultima_entrada,status_disponibilidade,shelf_life_dias,volume_m3
SKU-02632,Saia Sustentável Dourado,Moda,Saia,FORN-053,9,238.25,475.01,760,112,648,115,2024-03-17,Em Estoque,448,0.0841
SKU-02633,Moletom Básico Nude,Moda,Moletom,FORN-084,10,269.49,736.65,577,6,571,43,2025-05-18,Em Estoque,448,0.2906
SKU-02634,Top Luxo Rosa,Moda,Top,FORN-095,10,194.05,569.31,419,9,410,70,2025-09-28,Em Estoque,448,0.313
SKU-02635,Legging Premium Nude,Moda,Legging,FORN-012,10,245.85,676.68,762,48,714,46,2023-10-23,Em Estoque,448,0.3709
SKU-02636,Espelho de Mesa Delicado Azul,Lifestyle,Espelho de Mesa,FORN-050,45,371.0,937.4,145,5,140,49,2025-08-01,Em Estoque,448,0.0539
SKU-02637,Relógio de Parede Moderno Vermelho,Lifestyle,Relógio de Parede,FORN-005,60,223.27,712.77,224,17,207,10,2025-03-01,Em Estoque,448,0.4517
SKU-02638,Meias Moderno Prata,Acessórios,Meias,FORN-071,6,378.53,701.31,388,116,272,119,2024-08-14,Em Estoque,448,0.222
SKU-02639,Pulseira Urban Dourado,Acessórios,Pulseira,FORN-029,54,314.25,755.85,458,96,362,102,2024-08-01,Em Estoque,448,0.0512
SKU-02640,Sérum Facial Oversize Vermelho,Beleza,Sérum Facial,FORN-085,55,206.35,424.92,441,49,392,114,2024-08-02,Em Estoque,641,0.1014
SKU-02641,Moletom Slim Nude,Moda,Moletom,FORN-001,14,379.58,1211.36,277,70,207,146,2024-12-08,Em Estoque,448,0.026
SKU-02642,Perfume Edição Limitada Prata,Beleza,Perfume,FORN-016,46,342.94,730.06,48,2,46,55,2024-07-05,Estoque Crítico,687,0.3889
SKU-02643,Cinto Premium Nude,Acessórios,Cinto,FORN-042,46,136.22,403.08,399,37,362,108,2023-06-20,Em Estoque,448,0.3845
SKU-02644,Camiseta Básico Nude,Moda,Camiseta,FORN-086,5,387.15,1192.56,918,163,755,75,2024-08-25,Em Estoque,448,0.3158
SKU-02645,Almofada Moderno Vermelho,Lifestyle,Almofada,FORN-097,14,108.15,272.32,496,8,488,80,2023-04-04,Em Estoque,448,0.1597
SKU-02646,Blush Básico Prata,Beleza,Blush,FORN-029,49,61.5,192.77,179,18,161,42,2025-09-21,Em Estoque,359,0.1799
SKU-02647,Calça Jeans Artesanal Preto,Moda,Calça Jeans,FORN-026,56,248.44,739.29,14,1,13,82,2023-03-11,Estoque Crítico,448,0.2828
SKU-02648,Sombra Luxo Nude,Beleza,Sombra,FORN-005,52,308.93,563.25,285,69,216,124,2025-07-15,Em Estoque,576,0.4159
SKU-02649,Planta Artificial Artesanal Verde,Lifestyle,Planta Artificial,FORN-010,51,316.82,928.38,8,2,6,64,2025-10-27,Estoque Crítico,448,0.4869
SKU-02650,Perfume Sustentável Rosa,Beleza,Perfume,FORN-038,15,285.89,546.36,270,12,258,140,2023-07-08,Em Estoque,389,0.3172
SKU-02651,Pochete Sport Preto,Acessórios,Pochete,FORN-024,57,305.8,607.86,85,0,85,130,2023-06-10,Estoque Crítico,448,0.2801
SKU-02652,Base Líquida Moderno Azul,Beleza,Base Líquida,FORN-014,6,328.83,794.11,28,5,23,122,2024-07-27,Estoque Crítico,643,0.2472
SKU-02653,Sombra Delicado Prata,Beleza,Sombra,FORN-071,14,71.21,117.74,116,3,113,49,2025-08-11,Em Estoque,456,0.0177
SKU-02654,Condicionador Clássico Azul,Beleza,Condicionador,FORN-087,5,99.5,161.26,224,62,162,145,2024-02-20,Em Estoque,353,0.1339
SKU-02655,Esfoliante Clássico Vermelho,Beleza,Esfoliante,FORN-042,55,305.25,715.67,96,12,84,82,2025-07-16,Em Estoque,277,0.3475
SKU-02656,Jaqueta Sustentável Verde,Moda,Jaqueta,FORN-098,50,155.07,426.55,304,66,238,146,2023-06-05,Em Estoque,448,0.3277
SKU-02657,Chapéu Premium Branco,Acessórios,Chapéu,FORN-067,56,380.35,1072.22,52,3,49,90,2025-07-16,Estoque Crítico,448,0.4467
SKU-02658,Planta Artificial Luxo Verde,Lifestyle,Planta Artificial,FORN-010,55,194.78,401.04,215,63,152,19,2025-06-02,Em Estoque,448,0.3757
SKU-02659,Planta Artificial Premium Nude,Lifestyle,Planta Artificial,FORN-070,51,211.52,409.34,34,9,25,67,2024-07-11,Estoque Crítico,448,0.3516
SKU-02660,Saia Oversize Prata,Moda,Saia,FORN-055,46,114.48,297.76,764,88,676,106,2023-12-08,Em Estoque,448,0.3889
SKU-02661,Protetor Solar Slim Nude,Beleza,Protetor Solar,FORN-047,7,125.98,266.28,27,5,22,29,2024-06-24,Estoque Crítico,661,0.4268
SKU-02662,Cinto Clássico Vermelho,Acessórios,Cinto,FORN-025,13,226.69,661.53,103,25,78,52,2024-11-24,Em Estoque,448,0.0735
SKU-02663,Calça Jeans Urban Prata,Moda,Calça Jeans,FORN-096,15,168.08,312.15,704,161,543,106,2025-08-24,Em Estoque,448,0.2096
SKU-02664,Garrafa Térmica Urban Dourado,Lifestyle,Garrafa Térmica,FORN-004,51,280.12,602.61,142,30,112,123,2025-03-14,Estoque Crítico,448,0.2638
SKU-02665,Protetor Solar Básico Nude,Beleza,Protetor Solar,FORN-020,50,295.08,921.32,46,12,34,54,2025-04-05,Estoque Crítico,180,0.4337
SKU-02666,Luminária Clássico Verde,Lifestyle,Luminária,FORN-031,15,240.31,718.06,48,14,34,138,2024-05-11,Estoque Crítico,448,0.1847
SKU-02667,Regata Artesanal Bege,Moda,Regata,FORN-041,13,361.07,1090.61,1184,1,1183,23,2023-06-13,Em Estoque,448,0.1023
SKU-02668,Lenço Clássico Vermelho,Acessórios,Lenço,FORN-061,51,144.03,300.22,313,1,312,88,2024-10-27,Em Estoque,448,0.4757
SKU-02669,Base Líquida Edição Limitada Prata,Beleza,Base Líquida,FORN-075,58,268.61,469.48,75,11,64,25,2025-07-06,Em Estoque,729,0.1576
SKU-02670,Top Moderno Rosa,Moda,Top,FORN-057,11,39.2,105.37,420,73,347,53,2024-09-15,Em Estoque,448,0.2994
SKU-02671,Almofada Edição Limitada Dourado,Lifestyle,Almofada,FORN-086,8,169.31,292.04,103,7,96,14,2025-05-13,Descontinuado,448,0.2351
SKU-02672,Porta-Retrato Exclusivo Preto,Lifestyle,Porta-Retrato,FORN-031,8,286.38,643.89,311,6,305,141,2024-11-16,Em Estoque,448,0.0413
SKU-02673,Jaqueta Slim Azul,Moda,Jaqueta,FORN-088,5,106.92,187.33,730,25,705,109,2024-04-25,Em Estoque,448,0.0903
SKU-02674,Porta-Retrato Exclusivo Rosa,Lifestyle,Porta-Retrato,FORN-047,10,136.29,281.33,1,1,0,126,2025-07-05,Ruptura,448,0.0823
SKU-02675,Base Líquida Delicado Branco,Beleza,Base Líquida,FORN-082,45,214.35,523.72,0,0,0,107,2025-07-24,Ruptura,241,0.0921
SKU-02676,Sérum Facial Slim Vermelho,Beleza,Sérum Facial,FORN-076,45,262.11,604.82,313,84,229,95,2023-09-27,Em Estoque,568,0.4457
SKU-02677,Shorts Slim Branco,Moda,Shorts,FORN-004,58,167.77,400.39,557,120,437,66,2023-02-14,Em Estoque,448,0.4376
SKU-02678,Colar Clássico Azul,Acessórios,Colar,FORN-100,51,151.69,422.92,433,3,430,127,2023-02-21,Em Estoque,448,0.3438
SKU-02679,Espelho de Mesa Exclusivo Verde,Lifestyle,Espelho de Mesa,FORN-004,50,112.68,299.06,177,40,137,17,2024-07-15,Em Estoque,448,0.2709
SKU-02680,Jaqueta Urban Azul,Moda,Jaqueta,FORN-100,48,209.85,362.82,466,81,385,101,2024-12-26,Em Estoque,448,0.2819
SKU-02681,Planta Artificial Sport Bege,Lifestyle,Planta Artificial,FORN-038,14,87.55,140.89,400,23,377,139,2025-09-03,Em Estoque,448,0.3271
SKU-02682,Camisa Social Luxo Verde,Moda,Camisa Social,FORN-018,48,341.0,1021.88,561,106,455,120,2023-06-02,Em Estoque,448,0.3799
SKU-02683,Protetor Solar Sport Bege,Beleza,Protetor Solar,FORN-036,14,44.08,133.11,151,15,136,23,2023-12-25,Em Estoque,226,0.3712
SKU-02684,Shorts Artesanal Vermelho,Moda,Shorts,FORN-020,52,233.24,561.95,288,86,202,69,2024-11-13,Em Estoque,448,0.106
SKU-02685,Creme Hidratante Clássico Prata,Beleza,Creme Hidratante,FORN-097,10,300.2,489.52,115,1,114,143,2024-11-09,Estoque Crítico,278,0.1445
SKU-02686,Protetor Solar Luxo Bege,Beleza,Protetor Solar,FORN-076,46,215.83,625.78,170,3,167,79,2025-09-28,Em Estoque,208,0.4183
SKU-02687,Vestido Moderno Dourado,Moda,Vestido,FORN-063,7,59.81,154.48,494,65,429,130,2025-12-08,Em Estoque,448,0.3462
SKU-02688,Blush Slim Preto,Beleza,Blush,FORN-004,51,289.81,629.02,270,64,206,80,2025-07-11,Em Estoque,393,0.24
SKU-02689,Espelho de Mesa Edição Limitada Vermelho,Lifestyle,Espelho de Mesa,FORN-049,5,188.14,366.98,193,46,147,24,2024-08-09,Em Estoque,448,0.0043
SKU-02690,Camiseta Moderno Vermelho,Moda,Camiseta,FORN-067,51,210.41,388.45,135,37,98,82,2023-05-07,Em Estoque,448,0.3871
SKU-02691,Camiseta Clássico Vermelho,Moda,Camiseta,FORN-078,10,203.6,469.47,135,27,108,117,2025-05-18,Estoque Crítico,448,0.4677
SKU-02692,Legging Básico Vermelho,Moda,Legging,FORN-026,57,198.55,339.76,1063,283,780,27,2023-06-08,Em Estoque,448,0.4433
SKU-02693,Regata Moderno Nude,Moda,Regata,FORN-029,45,99.49,258.53,775,34,741,111,2023-09-21,Em Estoque,448,0.1735
SKU-02694,Regata Luxo Dourado,Moda,Regata,FORN-031,9,287.83,474.43,86,25,61,135,2025-05-15,Estoque Crítico,448,0.4892
SKU-02695,Saia Moderno Dourado,Moda,Saia,FORN-060,5,124.67,316.85,827,117,710,146,2023-10-10,Em Estoque,448,0.3961
SKU-02696,Brinco Artesanal Dourado,Acessórios,Brinco,FORN-058,52,251.65,440.53,475,8,467,61,2025-05-01,Em Estoque,448,0.1036
SKU-02697,Lenço Luxo Nude,Acessórios,Lenço,FORN-013,5,217.18,606.65,150,7,143,137,2024-07-20,Em Estoque,448,0.4453
SKU-02698,Legging Clássico Branco,Moda,Legging,FORN-088,13,270.89,652.84,677,17,660,118,2025-10-04,Em Estoque,448,0.2536
SKU-02699,Moletom Moderno Rosa,Moda,Moletom,FORN-098,47,65.11,131.65,339,71,268,117,2024-02-05,Em Estoque,448,0.4048
SKU-02700,Planta Artificial Luxo Branco,Lifestyle,Planta Artificial,FORN-071,7,339.59,862.2,60,5,55,135,2025-10-21,Estoque Crítico,448,0.4241
SKU-02701,Esfoliante Clássico Rosa,Beleza,Esfoliante,FORN-074,47,257.32,578.18,326,67,259,84,2023-12-23,Em Estoque,522,0.438
SKU-02702,Legging Moderno Preto,Moda,Legging,FORN-091,53,101.51,308.46,728,94,634,113,2024-01-16,Em Estoque,448,0.2182
SKU-02703,Creme Hidratante Slim Prata,Beleza,Creme Hidratante,FORN-091,48,122.97,256.85,2,0,2,79,2023-08-12,Estoque Crítico,332,0.12
SKU-02704,Carteira Premium Vermelho,Acessórios,Carteira,FORN-040,5,188.92,602.08,248,20,228,115,2025-12-06,Em Estoque,448,0.2813
SKU-02705,Caderno Sport Rosa,Lifestyle,Caderno,FORN-020,59,371.09,1034.68,132,37,95,134,2025-12-20,Estoque Crítico,448,0.0755
SKU-02706,Carteira Delicado Nude,Acessórios,Carteira,FORN-062,8,328.73,740.49,421,112,309,92,2024-08-24,Em Estoque,448,0.2549
SKU-02707,Planta Artificial Sport Azul,Lifestyle,Planta Artificial,FORN-086,12,365.72,1117.79,429,82,347,58,2025-12-23,Em Estoque,448,0.3241
SKU-02708,Condicionador Edição Limitada Dourado,Beleza,Condicionador,FORN-059,6,232.13,443.85,205,0,205,37,2024-05-08,Em Estoque,443,0.0316
SKU-02709,Brinco Edição Limitada Preto,Acessórios,Brinco,FORN-006,54,65.95,200.53,209,43,166,111,2024-08-12,Em Estoque,448,0.3884
SKU-02710,Calça Jeans Clássico Dourado,Moda,Calça Jeans,FORN-074,59,58.98,134.94,759,2,757,115,2024-03-23,Em Estoque,448,0.2852
SKU-02711,Sérum Facial Sport Rosa,Beleza,Sérum Facial,FORN-027,13,228.15,401.8,465,104,361,128,2024-03-28,Em Estoque,628,0.0183
SKU-02712,Almofada Moderno Branco,Lifestyle,Almofada,FORN-051,15,393.93,776.6,34,5,29,140,2024-07-09,Estoque Crítico,448,0.443
SKU-02713,Moletom Premium Rosa,Moda,Moletom,FORN-050,59,395.76,957.66,609,111,498,15,2024-12-04,Em Estoque,448,0.398
SKU-02714,Esfoliante Luxo Bege,Beleza,Esfoliante,FORN-051,6,110.27,181.64,319,60,259,67,2023-03-05,Em Estoque,236,0.408
SKU-02715,Luminária Sustentável Vermelho,Lifestyle,Luminária,FORN-052,55,128.87,207.07,119,11,108,81,2023-11-21,Em Estoque,448,0.4314
SKU-02716,Colar Moderno Verde,Acessórios,Colar,FORN-029,50,379.12,910.24,222,9,213,129,2025-11-01,Em Estoque,448,0.4448
SKU-02717,Regata Premium Verde,Moda,Regata,FORN-058,52,90.98,178.11,794,219,575,108,2024-06-11,Em Estoque,448,0.0676
SKU-02718,Calça Jeans Premium Dourado,Moda,Calça Jeans,FORN-002,10,272.93,865.42,8,0,8,105,2023-09-13,Estoque Crítico,448,0.2663
SKU-02719,Colar Slim Branco,Acessórios,Colar,FORN-017,51,150.6,403.28,298,89,209,149,2025-07-21,Em Estoque,448,0.4669
SKU-02720,Kit Skincare Clássico Vermelho,Beleza,Kit Skincare,FORN-032,10,183.74,304.27,331,23,308,95,2025-06-03,Em Estoque,674,0.4004
SKU-02721,Pochete Sport Verde,Acessórios,Pochete,FORN-010,51,200.36,487.59,301,42,259,65,2023-03-15,Em Estoque,448,0.1343
SKU-02722,Brinco Exclusivo Preto,Acessórios,Brinco,FORN-086,6,257.28,614.39,352,20,332,38,2023-05-14,Em Estoque,448,0.199
SKU-02723,Difusor Oversize Bege,Lifestyle,Difusor,FORN-090,11,312.61,624.35,415,18,397,42,2025-05-25,Em Estoque,448,0.371
SKU-02724,Sérum Facial Básico Rosa,Beleza,Sérum Facial,FORN-068,6,83.77,230.61,37,9,28,147,2024-01-25,Estoque Crítico,437,0.1239
SKU-02725,Almofada Exclusivo Branco,Lifestyle,Almofada,FORN-018,57,215.82,513.66,474,63,411,12,2025-01-17,Em Estoque,448,0.1625
SKU-02726,Kit Skincare Artesanal Preto,Beleza,Kit Skincare,FORN-043,15,365.45,881.68,279,15,264,78,2023-04-07,Em Estoque,205,0.1706
SKU-02727,Legging Básico Preto,Moda,Legging,FORN-044,11,392.75,1074.69,349,66,283,120,2025-10-02,Em Estoque,448,0.4808
SKU-02728,Difusor Básico Vermelho,Lifestyle,Difusor,FORN-090,11,235.99,535.42,455,35,420,29,2023-05-14,Em Estoque,448,0.4149
SKU-02729,Porta-Retrato Exclusivo Branco,Lifestyle,Porta-Retrato,FORN-020,56,235.07,701.05,203,49,154,50,2023-08-27,Em Estoque,448,0.3113
SKU-02730,Almofada Artesanal Verde,Lifestyle,Almofada,FORN-077,47,341.95,759.84,441,38,403,10,2023-04-03,Em Estoque,448,0.1306
SKU-02731,Batom Urban Verde,Beleza,Batom,FORN-064,6,308.42,686.29,251,65,186,34,2023-01-10,Em Estoque,533,0.4248
SKU-02732,Regata Artesanal Vermelho,Moda,Regata,FORN-038,15,58.16,118.24,40,2,38,92,2023-03-25,Estoque Crítico,448,0.0644
SKU-02733,Saia Clássico Rosa,Moda,Saia,FORN-094,60,166.51,291.47,190,57,133,65,2025-10-12,Em Estoque,448,0.4663
SKU-02734,Creme Hidratante Oversize Prata,Beleza,Creme Hidratante,FORN-051,6,211.51,342.92,165,32,133,61,2025-04-10,Em Estoque,217,0.2595
SKU-02735,Esfoliante Luxo Rosa,Beleza,Esfoliante,FORN-019,15,262.85,637.13,180,36,144,149,2025-02-19,Estoque Crítico,356,0.0086
SKU-02736,Óleo Corporal Edição Limitada Nude,Beleza,Óleo Corporal,FORN-026,50,160.77,492.69,0,0,0,127,2024-12-06,Ruptura,604,0.2699
SKU-02737,Vestido Sustentável Verde,Moda,Vestido,FORN-030,9,66.65,128.59,757,192,565,98,2024-11-16,Em Estoque,448,0.4108
SKU-02738,Vela Aromática Clássico Bege,Lifestyle,Vela Aromática,FORN-066,5,53.41,124.28,41,10,31,16,2024-03-19,Em Estoque,448,0.4339
SKU-02739,Legging Edição Limitada Nude,Moda,Legging,FORN-037,9,192.84,548.27,497,72,425,73,2025-02-01,Em Estoque,448,0.094
SKU-02740,Legging Básico Prata,Moda,Legging,FORN-056,15,304.4,957.68,586,108,478,118,2025-08-24,Em Estoque,448,0.2416
SKU-02741,Condicionador Premium Branco,Beleza,Condicionador,FORN-011,15,351.54,728.55,282,29,253,140,2024-04-24,Em Estoque,357,0.1977
SKU-02742,Relógio de Parede Exclusivo Dourado,Lifestyle,Relógio de Parede,FORN-061,60,318.62,893.63,329,28,301,58,2025-05-05,Em Estoque,448,0.1067
SKU-02743,Camisa Social Clássico Bege,Moda,Camisa Social,FORN-034,49,156.83,442.68,488,46,442,126,2024-05-12,Em Estoque,448,0.1702
SKU-02744,Calça Jeans Urban Prata,Moda,Calça Jeans,FORN-068,10,90.95,160.04,288,55,233,18,2023-12-13,Em Estoque,448,0.1159
SKU-02745,Planta Artificial Sustentável Prata,Lifestyle,Planta Artificial,FORN-065,9,87.01,248.33,388,95,293,83,2024-06-23,Em Estoque,448,0.4423
SKU-02746,Garrafa Térmica Oversize Prata,Lifestyle,Garrafa Térmica,FORN-077,54,189.89,448.08,450,98,352,72,2025-10-06,Em Estoque,448,0.1214
SKU-02747,Sérum Facial Clássico Verde,Beleza,Sérum Facial,FORN-040,11,50.86,115.53,340,90,250,131,2025-05-14,Em Estoque,635,0.3228
SKU-02748,Condicionador Básico Prata,Beleza,Condicionador,FORN-098,58,101.79,230.33,470,20,450,67,2025-06-20,Em Estoque,515,0.4891
SKU-02749,Sombra Básico Branco,Beleza,Sombra,FORN-092,55,304.36,571.18,487,85,402,23,2023-10-09,Em Estoque,612,0.0697
SKU-02750,Planta Artificial Delicado Nude,Lifestyle,Planta Artificial,FORN-049,10,130.98,410.74,483,126,357,128,2025-02-23,Em Estoque,448,0.3139
SKU-02751,Vestido Premium Preto,Moda,Vestido,FORN-071,15,66.86,191.38,99,5,94,139,2024-11-14,Estoque Crítico,448,0.2985
SKU-02752,Óleo Corporal Básico Verde,Beleza,Óleo Corporal,FORN-063,10,242.75,430.22,443,10,433,111,2024-02-21,Em Estoque,194,0.3322
SKU-02753,Legging Slim Verde,Moda,Legging,FORN-066,12,362.08,737.43,1089,150,939,110,2024-06-23,Em Estoque,448,0.31
SKU-02754,Garrafa Térmica Luxo Preto,Lifestyle,Garrafa Térmica,FORN-045,6,193.52,491.18,79,23,56,94,2023-03-21,Estoque Crítico,448,0.1094
SKU-02755,Pulseira Delicado Azul,Acessórios,Pulseira,FORN-042,52,378.93,887.18,345,57,288,133,2024-08-07,Em Estoque,448,0.3614
SKU-02756,Luminária Delicado Verde,Lifestyle,Luminária,FORN-069,12,142.61,275.37,35,0,35,86,2025-11-19,Estoque Crítico,448,0.2194
SKU-02757,Camiseta Sustentável Dourado,Moda,Camiseta,FORN-010,50,349.63,576.1,1076,295,781,19,2024-05-13,Em Estoque,448,0.3543
SKU-02758,Condicionador Sustentável Rosa,Beleza,Condicionador,FORN-061,49,321.59,976.57,383,11,372,127,2023-03-10,Em Estoque,613,0.2507
SKU-02759,Vela Aromática Moderno Bege,Lifestyle,Vela Aromática,FORN-045,8,167.01,531.47,469,95,374,46,2024-06-18,Em Estoque,448,0.3682
SKU-02760,Protetor Solar Oversize Preto,Beleza,Protetor Solar,FORN-061,47,303.52,806.73,90,16,74,67,2025-10-10,Em Estoque,454,0.4737
SKU-02761,Esfoliante Básico Bege,Beleza,Esfoliante,FORN-088,11,53.5,137.76,327,77,250,62,2025-07-22,Em Estoque,289,0.3857
SKU-02762,Blush Oversize Vermelho,Beleza,Blush,FORN-090,9,117.15,296.17,390,4,386,91,2023-11-20,Em Estoque,582,0.4444
SKU-02763,Sérum Facial Premium Vermelho,Beleza,Sérum Facial,FORN-026,57,75.14,231.5,405,6,399,101,2025-02-13,Em Estoque,653,0.4352
SKU-02764,Meias Luxo Preto,Acessórios,Meias,FORN-039,13,61.08,117.71,334,46,288,60,2025-12-16,Em Estoque,448,0.4968
SKU-02765,Kit Skincare Edição Limitada Verde,Beleza,Kit Skincare,FORN-021,60,370.33,1118.0,391,102,289,91,2025-12-18,Em Estoque,242,0.168
SKU-02766,Camisa Social Artesanal Preto,Moda,Camisa Social,FORN-061,47,394.56,1069.03,619,153,466,34,2024-05-23,Em Estoque,448,0.487
SKU-02767,Bolsa de Couro Premium Bege,Acessórios,Bolsa de Couro,FORN-074,52,102.42,277.83,53,6,47,42,2024-09-19,Em Estoque,448,0.4079
SKU-02768,Máscara de Cílios Básico Azul,Beleza,Máscara de Cílios,FORN-056,13,340.84,701.93,184,31,153,133,2023-12-05,Em Estoque,249,0.2636
SKU-02769,Top Urban Verde,Moda,Top,FORN-009,14,154.21,348.8,87,21,66,103,2024-09-20,Estoque Crítico,448,0.0791
SKU-02770,Blusa de Tricô Oversize Bege,Moda,Blusa de Tricô,FORN-089,13,142.8,340.49,26,6,20,59,2023-11-05,Estoque Crítico,448,0.3841
SKU-02771,Sombra Clássico Nude,Beleza,Sombra,FORN-029,52,155.59,284.72,437,112,325,144,2025-08-04,Em Estoque,539,0.4016
SKU-02772,Batom Slim Dourado,Beleza,Batom,FORN-021,58,219.97,460.99,377,63,314,78,2024-05-22,Descontinuado,334,0.4485
SKU-02773,Camiseta Básico Prata,Moda,Camiseta,FORN-046,46,220.01,369.31,552,103,449,89,2024-01-24,Em Estoque,448,0.2719
SKU-02774,Caderno Exclusivo Preto,Lifestyle,Caderno,FORN-014,5,233.56,613.52,455,107,348,134,2025-08-26,Em Estoque,448,0.1276
SKU-02775,Kit Skincare Moderno Dourado,Beleza,Kit Skincare,FORN-069,13,382.82,843.38,424,98,326,85,2024-06-08,Em Estoque,419,0.1509
SKU-02776,Creme Hidratante Sport Nude,Beleza,Creme Hidratante,FORN-053,8,95.48,226.02,457,37,420,49,2025-07-06,Em Estoque,256,0.1731
SKU-02777,Saia Slim Azul,Moda,Saia,FORN-071,15,209.52,431.88,568,29,539,84,2023-06-21,Descontinuado,448,0.2371
SKU-02778,Vela Aromática Artesanal Dourado,Lifestyle,Vela Aromática,FORN-083,14,182.29,465.25,138,22,116,134,2024-04-14,Estoque Crítico,448,0.1894
SKU-02779,Condicionador Sport Verde,Beleza,Condicionador,FORN-075,48,250.47,438.08,384,38,346,134,2025-04-13,Em Estoque,631,0.3231
SKU-02780,Perfume Sustentável Rosa,Beleza,Perfume,FORN-065,14,279.55,602.2,335,46,289,125,2023-04-04,Em Estoque,728,0.1273
SKU-02781,Legging Artesanal Vermelho,Moda,Legging,FORN-009,11,112.4,281.36,185,16,169,132,2024-08-09,Em Estoque,448,0.3205
SKU-02782,Jaqueta Exclusivo Rosa,Moda,Jaqueta,FORN-066,12,188.86,418.06,74,19,55,30,2025-10-27,Em Estoque,448,0.1667
SKU-02783,Esfoliante Exclusivo Azul,Beleza,Esfoliante,FORN-017,50,329.31,548.23,398,3,395,25,2024-10-01,Em Estoque,296,0.2196
SKU-02784,Perfume Oversize Rosa,Beleza,Perfume,FORN-005,55,297.16,507.39,0,0,0,87,2023-05-14,Ruptura,660,0.0525
SKU-02785,Camisa Social Moderno Azul,Moda,Camisa Social,FORN-008,58,147.77,284.23,199,23,176,130,2024-10-22,Em Estoque,448,0.2856
SKU-02786,Óculos de Sol Exclusivo Bege,Acessórios,Óculos de Sol,FORN-094,48,245.88,753.86,268,62,206,135,2025-06-21,Em Estoque,448,0.3262
SKU-02787,Condicionador Sport Dourado,Beleza,Condicionador,FORN-025,12,343.74,783.69,24,7,17,126,2023-10-21,Estoque Crítico,707,0.3626
SKU-02788,Mochila Edição Limitada Preto,Acessórios,Mochila,FORN-073,60,269.79,861.5,257,41,216,95,2023-01-22,Em Estoque,448,0.1394
SKU-02789,Sérum Facial Sustentável Bege,Beleza,Sérum Facial,FORN-077,57,79.69,205.26,498,6,492,30,2023-08-20,Em Estoque,331,0.203
SKU-02790,Regata Clássico Verde,Moda,Regata,FORN-038,11,110.29,235.15,311,44,267,118,2024-02-03,Em Estoque,448,0.1604
SKU-02791,Condicionador Sport Dourado,Beleza,Condicionador,FORN-022,53,324.59,683.32,46,11,35,127,2025-01-17,Estoque Crítico,491,0.0046
SKU-02792,Blusa de Tricô Delicado Azul,Moda,Blusa de Tricô,FORN-089,13,326.44,712.72,759,158,601,132,2023-07-17,Em Estoque,448,0.31
SKU-02793,Condicionador Sustentável Preto,Beleza,Condicionador,FORN-045,6,323.05,957.29,209,38,171,116,2024-03-03,Em Estoque,727,0.0543
SKU-02794,Protetor Solar Exclusivo Dourado,Beleza,Protetor Solar,FORN-004,50,203.73,633.79,479,85,394,67,2024-10-27,Em Estoque,475,0.4893
SKU-02795,Porta-Retrato Slim Branco,Lifestyle,Porta-Retrato,FORN-029,60,59.3,117.78,445,109,336,59,2025-01-27,Em Estoque,448,0.1866
SKU-02796,Moletom Exclusivo Rosa,Moda,Moletom,FORN-088,13,97.59,290.48,797,132,665,41,2024-08-06,Em Estoque,448,0.1979
SKU-02797,Moletom Premium Vermelho,Moda,Moletom,FORN-061,60,161.13,498.61,577,62,515,93,2024-02-26,Descontinuado,448,0.4718
SKU-02798,Relógio de Parede Sustentável Dourado,Lifestyle,Relógio de Parede,FORN-085,49,154.44,250.05,20,1,19,94,2025-12-18,Estoque Crítico,448,0.3258
SKU-02799,Planta Artificial Básico Preto,Lifestyle,Planta Artificial,FORN-081,55,326.25,797.93,77,6,71,97,2024-09-10,Estoque Crítico,448,0.3783
SKU-02800,Relógio de Parede Clássico Preto,Lifestyle,Relógio de Parede,FORN-068,5,78.11,242.6,8,1,7,31,2024-01-26,Estoque Crítico,448,0.234
SKU-02801,Colar Artesanal Azul,Acessórios,Colar,FORN-015,57,164.01,399.66,60,13,47,39,2023-06-21,Em Estoque,448,0.1918
SKU-02802,Protetor Solar Urban Rosa,Beleza,Protetor Solar,FORN-003,9,187.37,495.98,23,0,23,20,2024-06-18,Em Estoque,321,0.0659
SKU-02803,Batom Luxo Nude,Beleza,Batom,FORN-080,15,34.11,90.1,158,38,120,88,2025-04-11,Em Estoque,536,0.3698
SKU-02804,Cinto Luxo Prata,Acessórios,Cinto,FORN-006,52,319.63,712.77,287,27,260,113,2024-08-05,Em Estoque,448,0.1529
SKU-02805,Regata Sport Branco,Moda,Regata,FORN-063,5,219.11,428.03,1181,151,1030,57,2024-05-21,Em Estoque,448,0.3919
SKU-02806,Sombra Edição Limitada Vermelho,Beleza,Sombra,FORN-090,8,275.05,455.58,20,5,15,18,2024-06-07,Estoque Crítico,198,0.1373
